 DEA,QDEA1,QDEA2,
  0.86717420,  0.97629708,  1.01394565,
  0.78108911,  0.88725982,  0.91880448,
  0.76502819,  0.86286285,  0.89510921,
  0.68975759,  0.79372115,  0.82106601,
  0.83463360,  0.93000886,  0.97191474,
  0.79111031,  0.90526463,  0.94928013,
  0.83956374,  0.92952630,  0.99357890,
  0.97967175,  1.08545561,  1.15205505,
  0.78331656,  0.87684036,  0.91514211,
  0.76967202,  0.87444164,  0.90968043,
  0.67188092,  0.75988004,  0.78923225,
  0.80629358,  0.92130980,  0.95291352,
  0.73280507,  0.82471197,  0.85428673,
  0.82320105,  0.91258536,  0.96857813,
  0.98991766,  1.09898695,  1.16641662,
  0.79192836,  0.87842565,  0.93232251,
  0.82950600,  1.01495519,  1.08143403,
  0.79907085,  0.90418731,  0.93923559,
  0.72661549,  0.82607862,  0.86305453,
  0.80787848,  0.91223597,  0.94582039,
  0.76478577,  0.87927216,  0.90956229,
  0.74313365,  0.87433426,  0.93118772,
  0.78020788,  0.90785453,  0.95951314,
  0.77063789,  0.87084816,  0.90250532,
  0.79919343,  0.90624774,  0.93995047,
  0.78658733,  0.90313193,  0.93609839,
  0.79778023,  0.90374623,  0.93965664,
  0.83703867,  1.02357236,  1.09060129,
  0.75809054,  0.86391077,  0.90523372,
  0.75154831,  0.84468575,  0.87937419,
  0.85598160,  0.98375337,  1.01761312,
  0.74742363,  0.86171848,  0.90521425,
  0.72717376,  0.80616472,  0.85562792,
  0.66101971,  0.75655898,  0.79336892,
  0.84569200,  0.95318606,  0.98929749,
  0.76359627,  0.86138301,  0.89355849,
  0.71907473,  0.82268509,  0.85641760,
  0.80402062,  0.90422224,  0.93286685,
  0.76519045,  0.86464844,  0.89320479,
  0.64815879,  0.79543284,  0.84758990,
  0.73875979,  0.88993638,  0.95084327,
  0.77626529,  0.90082418,  0.94654555,
  0.78068499,  0.89792642,  0.92886755,
  0.71100252,  0.81412218,  0.84768405,
  0.66858993,  0.76903789,  0.80822750,
  0.83206468,  0.93725761,  0.97288950,
  0.75493394,  0.85626093,  0.89032005,
  0.76969527,  0.89267155,  0.93796801,
  0.70043333,  0.79554190,  0.82381602,
  0.90179122,  1.00115073,  1.06257754,
  0.86140767,  0.97103132,  1.00063155,
  0.84993254,  0.95794212,  0.98712359,
  0.63793517,  0.77485302,  0.82536554,
  0.69414322,  0.79448547,  0.82174892,
  0.78554401,  0.89315874,  0.92498830,
  0.87779712,  1.00340840,  1.04444146,
  0.65596004,  0.74320940,  0.77074804,
  0.75802053,  0.86810250,  0.90390324,
  0.70270794,  0.79310615,  0.82230141,
  0.66140679,  0.75464501,  0.79091405,
  0.61145774,  0.69214841,  0.71729101,
  0.80443691,  0.89063611,  0.95200684,
  0.77088220,  0.87343361,  0.90819144,
  0.73854662,  0.83360691,  0.86100736,
  0.71173737,  0.80756258,  0.83972900,
  0.85053769,  0.95970599,  0.99119598,
  0.77843535,  0.88747272,  0.93000279,
  0.74180841,  0.84580675,  0.87684145,
  0.78833624,  0.88917877,  0.91635052,
  0.76544596,  0.86253111,  0.89525360,
  0.79847817,  0.88405120,  0.94492862,
  0.73754640,  0.84476386,  0.88595509,
  0.88527579,  0.98257582,  1.04286294,
  0.88895183,  1.02136196,  1.07244328,
  0.74681527,  0.83982247,  0.86652893,
  0.86561653,  1.01108201,  1.07602496,
  0.86846294,  0.97671118,  1.00764073,
  0.74255745,  0.85878963,  0.90230165,
  0.64353433,  0.73686091,  0.76214924,
  0.81414101,  0.91828204,  0.95259654,
  0.82239419,  0.94995416,  0.99801465,
  0.71882933,  0.81374859,  0.84331009,
  0.60459209,  0.68090164,  0.70149612,
  0.72413651,  0.89069979,  0.94910847,
  0.70193877,  0.79583145,  0.82540599,
  0.84256576,  0.94989177,  0.98582842,
  0.70675958,  0.80819747,  0.84128571,
  0.78082043,  0.89208809,  0.93518451,
  0.74679199,  0.83985223,  0.86667707,
  0.71716718,  0.81368232,  0.84251635,
  1.00000000,  1.11018017,  1.17829661,
  0.92115326,  1.02166772,  1.08435338,
  0.75867570,  0.85672396,  0.88494280,
  0.91538302,  1.01405665,  1.07627532,
  0.78355769,  0.89597379,  0.93265008,
  0.80965070,  0.91057185,  0.93967826,
  0.72502824,  0.96543621,  1.02874582,
  0.77556258,  0.87374478,  0.90693323,
  0.78279315,  0.88027665,  0.90472443,
  0.87335530,  0.97291521,  1.01679787,
  0.73640424,  0.90580662,  0.96520595,
  0.66488119,  0.83530476,  0.89008085,
  0.75382016,  0.84771667,  0.87470972,
  0.86266385,  1.05022950,  1.11881935,
  0.71506732,  0.80436045,  0.82559467,
  0.75545386,  0.86272084,  0.90428314,
  0.84518085,  0.95088904,  0.98141865,
  0.81174955,  0.91724938,  0.95102410,
  0.80685985,  0.90785065,  0.94084738,
  0.78924684,  0.89023354,  0.92349646,
  0.73387592,  0.82680238,  0.85190870,
  0.80578043,  0.94232365,  1.00304432,
  0.81298109,  0.91611451,  0.94399580,
  0.84205629,  0.94846875,  0.97719935,
  0.77501148,  0.86731855,  0.90523840,
  0.84442344,  1.01625686,  1.08568860,
  0.69220431,  0.76847150,  0.81562199,
  0.87182662,  0.99602534,  1.04413173,
  0.68882621,  0.80301691,  0.84918527,
  0.77716633,  0.86279465,  0.91573245,
  0.72392858,  0.80369115,  0.85300259,
  0.80029168,  0.90132695,  0.93614003,
  0.95347767,  1.05566726,  1.12016443,
  0.65640908,  0.73815153,  0.76151411,
  0.83059668,  0.93580501,  0.96423271,
  0.77443963,  0.87671401,  0.91080321,
  0.73883122,  0.83083903,  0.85395130,
  0.64230106,  0.72237972,  0.74221979,
  0.82720864,  0.95136525,  0.98412158,
  0.71660561,  0.80800027,  0.83854410,
  0.93066273,  1.06024177,  1.10966334,
  0.78373391,  0.87008585,  0.92347101,
  0.85557613,  0.95821995,  1.00000000,
  0.80332023,  0.90602999,  0.94323485,
  0.85407279,  0.96122648,  0.99208776,
  0.89525717,  1.01670469,  1.05770838,
  0.79447248,  0.92738696,  0.98103576,
  0.85288222,  0.96322047,  0.99496260,
  0.71256850,  0.80176291,  0.83090778,
  0.83278081,  0.95129657,  0.99720657,
  0.73057552,  0.87372006,  0.93265248,
  0.84556618,  0.95389088,  0.98515302,
  0.75184037,  0.85795439,  0.89920857,
  0.76114420,  0.85658053,  0.88729584,
  0.81581474,  0.91804611,  0.95095992,
  0.83546933,  0.95405157,  1.00000000,
  0.83280541,  0.95713699,  1.00580414,
  0.79345009,  0.89647914,  0.92948824,
  0.85455167,  0.97100361,  1.01128558,
  0.74416313,  0.85671211,  0.88621867,
  0.75467543,  0.86531881,  0.89502493,
  0.73520743,  0.82959362,  0.86055459,
  0.79355030,  0.89682660,  0.93356061,
  0.84110493,  0.94605416,  0.97109449,
  0.76515188,  0.84719721,  0.90539606,
  0.80270407,  0.90297570,  0.92678552,
  1.00000000,  1.33158429,  1.41890448,
  0.90573776,  1.01853233,  1.04680320,
  0.85305055,  0.99273042,  1.04925534,
  0.76992642,  0.86815051,  0.90096181,
  0.73995388,  0.85468633,  0.89792450,
  0.78132639,  0.87862554,  0.90628789,
  0.76655895,  0.86321701,  0.89868253,
  0.85081326,  0.94455601,  1.00251038,
  0.80034491,  0.89675352,  0.93589196,
  0.68638974,  0.77375126,  0.80303952,
  0.76777552,  0.91501793,  0.97600224,
  0.81934333,  0.92762035,  0.96370822,
  0.82157309,  0.93078553,  0.96526394,
  0.81948505,  0.92202189,  0.95550917,
  0.78810857,  0.88947757,  0.92222024,
  0.73566478,  0.83442847,  0.86762260,
  0.70086831,  0.78876215,  0.81408912,
  0.83174431,  0.92087602,  0.98430997,
  0.76353607,  0.87073423,  0.90269321,
  0.67423290,  0.76578382,  0.79300032,
  0.77463896,  0.86457126,  0.90272230,
  0.80338083,  0.90750846,  0.94092197,
  0.67409454,  0.76325199,  0.79098331,
  0.79512333,  0.88101056,  0.93506602,
  0.84604642,  1.03066408,  1.09800575,
  0.79060606,  0.90782971,  0.95315641,
  0.78431083,  0.89530015,  0.92821568,
  0.80222898,  0.90502483,  0.93882336,
  0.73790790,  0.82983253,  0.85627743,
  0.89130310,  0.98872070,  1.04723490,
  0.73919603,  0.83737143,  0.87130294,
  0.87813450,  0.98814576,  1.01988327,
  0.85030396,  0.96152802,  0.99863094,
  0.78666607,  0.90520685,  0.93639298,
  0.81881971,  0.92099663,  0.94536712,
  0.71047027,  0.80036647,  0.83077765,
  0.71349095,  0.92323546,  0.98377770,
  0.82175163,  1.00083898,  1.06622174,
  0.81562456,  0.92652205,  0.96491323,
  0.84422758,  0.95496912,  0.99190211,
  0.86595361,  0.97750486,  1.01348944,
  0.89041983,  1.00879936,  1.04891968,
  0.83604654,  0.94670167,  0.98110055,
  0.69363661,  0.88362749,  0.94157239,
  0.91744291,  1.03231779,  1.06931989,
  0.82436509,  0.92784765,  0.96358511,
  0.84161081,  0.95325987,  0.99109219,
  1.00000000,  1.15139188,  1.19104923,
  0.75261224,  0.84669345,  0.87738158,
  0.91962049,  1.04207609,  1.08358347,
  0.96102762,  1.06691380,  1.13237558,
  0.69059252,  0.78104667,  0.81121763,
  0.80789115,  0.95641043,  1.01455284,
  0.89914619,  1.02358904,  1.06468123,
  0.70759713,  0.92538710,  0.98607044,
  0.91815437,  1.01845426,  1.07876453,
  0.72848778,  0.82402515,  0.85772577,
  0.79592964,  0.89862563,  0.93548975,
  0.85250717,  0.96463530,  0.99966526,
  0.65530122,  0.84551203,  0.90095747,
  0.83379651,  0.94109850,  0.97202889,
  0.82345920,  0.93160476,  0.96543053,
  0.75143746,  0.83491611,  0.87296842,
  0.90009631,  1.05523315,  1.12351695,
  0.75686482,  0.85175327,  0.88229443,
  0.97310838,  1.07797698,  1.14411755,
  0.90129284,  1.20014739,  1.27884846,
  0.76650718,  0.86339372,  0.88955433,
  0.86865556,  0.98183240,  1.01761492,
  0.86804454,  0.97654853,  1.01193822,
  0.60336329,  0.67875419,  0.69663554,
  0.75272767,  0.84952977,  0.88439243,
  0.90606016,  1.01397839,  1.05830991,
  0.88359688,  1.01908000,  1.07054115,
  0.77570871,  0.88380011,  0.91609531,
  0.82226022,  0.93313786,  0.96622646,
